age,bedroom,city,date,func,latitude,location,longitude,meterage,parking,price,price_per_meter,properties,region,region_city_loc,title,type
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"106,  متر","1,  پارکینگ",9 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,فروش آپارتمان/برج 2 خوابه در پونک شمالی ,مسکونی
"15,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"90,  متر","1,  پارکینگ",8.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، سازمان اب,90متر دو خواب غرق نور الاله شرقی  فول امکانات ,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"107,  متر","1,  پارکینگ",9 میلیارد,,مسکونی,,تهران ، منطقه 2 ، پونک,فروش آپارتمان/برج 2 خوابه در پونک ,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"105,  متر","1,  پارکینگ",9 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,فروش آپارتمان/برج 2 خوابه در پونک جنوبی ,مسکونی
"17,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"63,  متر","1,  پارکینگ",5.4 میلیارد,86 میلیون,مسکونی,,تهران ، منطقه 5 ، شهران جنوبی,63متر/2خواب/شهران/فول دیزان/لوکیشن,مسکونی
"5,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"100,  متر","1,  پارکینگ",1 میلیارد,,مسکونی,,تهران ، منطقه 5 ، جنت اباد مرکزی,100متر دو خواب جنت اباد مرکزی فول امکانات ,مسکونی
"5,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"100,  متر","1,  پارکینگ",10 میلیارد,100 میلیون,مسکونی,,تهران ، منطقه 5 ، جنت اباد مرکزی,100متر دو خواب جنت اباد مرکزی فول امکانات ,مسکونی
"3,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"105,  متر","1,  پارکینگ",11.5 میلیارد,,مسکونی,,تهران ، منطقه 5 ، جنت اباد جنوبی,105متر دو خواب جنت اباد جنوبی  فول 3ساله,مسکونی
"5,  ساله","3,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"128,  متر","1,  پارکینگ",13.8 میلیارد,108 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,آپارتمان 128متر 3خواب فول امکانات تکواحدی 2کله سالن پرده خور قدی ,مسکونی
"15,  ساله","1,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"64,  متر","1,  پارکینگ",5.8 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,پونک فول بازسازی,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"109,  متر","1,  پارکینگ",13.4 میلیارد,123 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,آپارتمان 109متر 2خواب فول امکانات تکواحدی کیلید نخورده باکس پونک ,مسکونی
"3,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"105,  متر","1,  پارکینگ",11.5 میلیارد,,مسکونی,,تهران ، منطقه 5 ، جنت اباد جنوبی,105متر دو خواب جنت اباد جنوبی  فول 3ساله,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"70,  متر"," پارکینگ, 20",5 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,70 متر بدون امکانات,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر"," پارکینگ, 15",6.8 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,80متر پونک,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر"," پارکینگ, 14",6.7 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,80متر/باکس پونک,مسکونی
 ساله,"1,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر"," پارکینگ, 15",6.8 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,فروش آپارتمان/برج 1 خوابه در پونک جنوبی - منطقه 5 ,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"111,  متر"," پارکینگ, 6",7.5 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,111متر/دوخواب/تک واحدی/سالن پرده خور/پونک میدان عدل,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر"," پارکینگ, 14",6.9 میلیارد,86 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,80 متر / دوخواب / ویو کل تهران / ایران زمین شمالی,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"97,  متر","1,  پارکینگ",10.4 میلیارد,107.6 میلیون,مسکونی,,تهران ، منطقه 2 ، پونک,97 متر / پونک همیلا/ نوساز,مسکونی
 ساله,"3,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"800,  متر","1,  پارکینگ",105 میلیارد,131.3 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,800 متر / پونک / مستغلات یکجا نوساز,مسکونی
 ساله,"1,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"54,  متر","1,  پارکینگ",5.5 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,فروش آپارتمان/برج 1 خوابه در بلوار فردوس غربی - منطقه 5 ,مسکونی
 ساله,"3,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","2,  پارکینگ",20.2 میلیارد,134.7 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,150 متر/پونک/سالن پرده خور نوساز,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"84,  متر","1,  پارکینگ",12 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,فروش آپارتمان/برج 2 خوابه در بلوار فردوس غربی - منطقه 5 ,مسکونی
"15,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"87,  متر","1,  پارکینگ",7.6 میلیارد,,مسکونی,,تهران ، منطقه 5 ، باغ فیض,آپارتمان 87 متری دوخواب فول اشرفی تیراژه ,مسکونی
"15,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"86,  متر","1,  پارکینگ",7.8 میلیارد,,مسکونی,,تهران ، منطقه 5 ، باغ فیض,85 متر دوخواب فول اشرفی باهنر,مسکونی
"18,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"71,  متر","1,  پارکینگ",6.4 میلیارد,,مسکونی,,تهران ، منطقه 5 ، باغ فیض,آپارتمان 71 متری دوخواب دوکله هجرت شقایقها,مسکونی
"13,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"86,  متر","1,  پارکینگ",7.6 میلیارد,,مسکونی,,تهران ، منطقه 5 ، باغ فیض,آپارتمان 86 متری دوخواب فول اشرفی 22 بهمن,مسکونی
"15,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"70,  متر","1,  پارکینگ",6.6 میلیارد,94.3 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,فروش آپارتمان/برج 2 خوابه در پونک شمالی ,مسکونی
"17,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"67,  متر","1,  پارکینگ",4.8 میلیارد,,مسکونی,,تهران ، منطقه 5 ، باغ فیض,آپارتمان 67 متری دوخواب سالن پرده خور مهستان,مسکونی
"5,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"101,  متر","1,  پارکینگ",10 میلیارد,99 میلیون,مسکونی,,تهران ، منطقه 5 ، شهران جنوبی,101متر شهران طوقانی  دیزاین بینظیر ,مسکونی
"16,  ساله","1,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"60,  متر","1,  پارکینگ",5.4 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,فروش آپارتمان/60متر/1 خوابه در بلوار فردوس غربی ,مسکونی
"12,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"69,  متر","1,  پارکینگ",6.4 میلیارد,,مسکونی,,تهران ، منطقه 5 ، سازمان برنامه شمالی,69متر/سازمان مرکز/2خواب/سرمایه گذاری,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"68,  متر","1,  پارکینگ",6.8 میلیارد,100 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,68 متر / فول امکانات / سالن پرده خور / روبه افتاب,مسکونی
"5,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"107,  متر","1,  پارکینگ",11.1 میلیارد,104 میلیون,مسکونی,,تهران ، منطقه 5 ، شهران شمالی,فروش آپارتمان107مترشهران عسگری کم واحدلوکس فوری ,مسکونی
"8,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"95,  متر","1,  پارکینگ",9 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,95 متر /پونک همیلا/طبقه اول با 15 متر پاسیو,مسکونی
"10,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"70,  متر","1,  پارکینگ",6.5 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,فروش آپارتمان/برج 2 خوابه در پونک جنوبی - منطقه 5 ,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"98,  متر","1,  پارکینگ",9 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,98متر خوش نقشه نوساز پونک,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"97,  متر","1,  پارکینگ",9 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,97متر تاپ لوکیشن پونک ویو دار,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"99,  متر","1,  پارکینگ",9 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,99متر ویو دار روبه آفتاب تاپ لوکیشن,مسکونی
"1,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر","1,  پارکینگ",8.2 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,فروش آپارتمان/برج 2 خوابه در پونک شمالی - منطقه 5 ,مسکونی
"5,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر","1,  پارکینگ",7 میلیارد,,مسکونی,,تهران ، منطقه 2 ، پونک,فروش  2 خوابه در پونک - منطقه 2 ,مسکونی
"13,  ساله","1,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"58,  متر","1,  پارکینگ",5.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,فروش آپارتمان/58متر /1 خوابه در بلوار فردوس غربی ,مسکونی
"12,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"89,  متر","1,  پارکینگ",9 میلیارد,,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,89متر همیلا سالن پرده خور,مسکونی
 ساله,"3,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"655,  متر","1,  پارکینگ",96.3 میلیارد,147 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,655 متر / پونک /تکواحدی/ مستغلات یکجا نوساز,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"99,  متر","2,  پارکینگ",9.2 میلیارد,,مسکونی,,تهران ، منطقه 5 ، شهرک نفت,99متر ویو دار ویو کل تهران ویو اسپیناس پالاس,مسکونی
"3,  ساله","1,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"64,  متر","1,  پارکینگ",6.4 میلیارد,100 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,باکس پونک/ ساختمان مجاور پارک سردارجنگل جنوب/بدون مشابه,مسکونی
 ساله,"2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",10.4 میلیارد,95 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک جنوبی,110 متر/ نوساز / سالن پرده خور/ لوکس ها را از ما بخواهید,مسکونی
"15,  ساله","3,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","1,  پارکینگ",22.5 میلیارد,150 میلیون,مسکونی,,تهران ، منطقه 3 ، ونک,150 متر ونک  مشاعات آبی فعال,مسکونی
"14,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"93,  متر","1,  پارکینگ",6.6 میلیارد,,مسکونی,,تهران ، منطقه 5 ، فردوس,93متر/فردوس غرب/سرمایه گذاری,مسکونی
"5,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"100,  متر","1,  پارکینگ",9.5 میلیارد,95 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,100 متر /پونک کمالی شرقی/فول امکانات,مسکونی
"6,  ساله","2,  خوابه",,5 ساعت پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر","1,  پارکینگ",7.5 میلیارد,,مسکونی,,تهران ، منطقه 2 ، همیلا,همیلا/سرمایه گذاری,مسکونی
